Boooom 8 Kit,Ride1 Bell,Elec Perc/808 Clave.sin,
Boooom 8 Kit,Ride1 Bow,Elec Cymbals/808 Cymbal.sin,
Boooom 8 Kit,Ride1 Edge,Elec Cymbals/808 Cymbal.sin,
House Kit,Kick1 Head,Elec Kicks/Banger.sin,
House Kit,Kick2 Head,,
House Kit,Snare1 Head,Elec Snares/Phat Snare.sin,
House Kit,Snare1 Rim,Claps/EDM Clap.sin,
House Kit,Tom1 Head,Melodic/Min7 Stab A.sin,
House Kit,Tom1 Rim,Elec Perc/Short Noise ST.sin,
House Kit,Tom2 Head,Melodic/Min7 Stab E.sin,
House Kit,Tom2 Rim,Elec Perc/Trap Snap.sin,
House Kit,Tom3 Head,Melodic/Min7 Stab D.sin,
House Kit,Tom3 Rim,Elec Perc/808 Conga Hi.sin,
House Kit,Tom4 Head,Melodic/Min7 Stab C.sin,
House Kit,Tom4 Rim,Elec Perc/808 Conga Lo.sin,
House Kit,HiHat1 Bow,Elec HiHats/909 HH.sin,
House Kit,HiHat1 Edge,Elec HiHats/EDM HH.sin,
House Kit,HiHat1 Foot Splash,Elec HiHats/EDM HH Pedal.sin,
House Kit,Crash1 Bow,Elec Cymbals/Electronix Crash.sin,
House Kit,Crash1 Edge,Elec Cymbals/Fizzy.sin,
House Kit,Crash2 Bow,Elec Cymbals/MPC Crash 85.sin,
House Kit,Crash2 Edge,Elec Cymbals/MPC Cymbal POW1.sin,
House Kit,Crash3 Bow,Elec Cymbals/MPC Crash 85.sin,
House Kit,Crash3 Edge,Elec Cymbals/Falling Crash.sin,
House Kit,Ride1 Bell,Elec Perc/P Shaker 3.sin,
House Kit,Ride1 Bow,Elec Cymbals/M20 Ride.sin,
House Kit,Ride1 Edge,Elec Cymbals/909 Crash.sin,
Auto EDM,Kick1 Head,Melodic/AutoSidechain Bass.sin,Elec Kicks/Banger.sin
Auto EDM,Kick2 Head,,
Auto EDM,Snare1 Head,Elec Snares/Smacky Snare.sin,Claps/Trapper Clapper.sin
Auto EDM,Snare1 Rim,Elec Snares/Trap Snare 1.sin,Claps/Da Clappp.sin
Auto EDM,Tom1 Head,Melodic/Polystab 1.sin,
Auto EDM,Tom1 Rim,SFX/Barking Sewer Dog.sin,
Auto EDM,Tom2 Head,Melodic/Polystab 2.sin,
Auto EDM,Tom2 Rim,Elec Perc/P Shaker 2.sin,
Auto EDM,Tom3 Head,Melodic/Polystab 3.sin,
Auto EDM,Tom3 Rim,Melodic SEQ/Plucky Stab SEQ.sin,
Auto EDM,Tom4 Head,Melodic/Hard Electro Bass.sin,Elec Toms/Aggro242 Tom 4.sin
Auto EDM,Tom4 Rim,Elec Kicks/Banger.sin,
Auto EDM,HiHat1 Bow,Melodic SEQ/Plucky Stab SEQ.sin,Elec HiHats/Trap HH 2.sin
Auto EDM,HiHat1 Edge,Melodic SEQ/Plucky Stab SEQ.sin,Elec HiHats/Trap HH 2.sin
Auto EDM,HiHat1 Foot Splash,Elec HiHats/Trap HH 2 Pedal.sin,Melodic SEQ/Plucky Stab SEQ.sin
Auto EDM,Crash1 Bow,Elec Cymbals/Fizzy.sin,
Auto EDM,Crash1 Edge,Elec Cymbals/Fizzy.sin,
Auto EDM,Crash2 Bow,Elec Perc/Verb Perc 1.sin,Elec Perc/Noise Blast.sin
Auto EDM,Crash2 Edge,Elec Perc/Noise Sweep.sin,Elec Perc/Noise Blast.sin
Auto EDM,Crash3 Bow,Elec Cymbals/iLectro Crash.sin,
Auto EDM,Crash3 Edge,Elec Cymbals/MPC Crash 1.sin,
Auto EDM,Ride1 Bell,Elec Perc/Phase Stab.sin,
Auto EDM,Ride1 Bow,Elec Perc/Short Noise ST.sin,
Auto EDM,Ride1 Edge,Elec Perc/Phase Stab.sin,
Electro Kit,Kick1 Head,Kicks/RockKick Open.sin,Kicks/BJ TrashyKick 2.sin
Electro Kit,Kick2 Head,,
Electro Kit,Snare1 Head,Elec Snares/SymSD5 Snare 1.sin,Snares/Rosanna Center.sin
Electro Kit,Snare1 Rim,Snares/Rosanna Rimshot.sin,Elec Snares/Viva La 80s.sin
Electro Kit,Tom1 Head,Elec Toms/SymSD5 Tom 1.sin,Toms/YamRock13in Center.sin
Electro Kit,Tom1 Rim,Elec Toms/SymSD5 Tom 1.sin,
Electro Kit,Tom2 Head,Elec Toms/SymSD5 Tom 2.sin,Toms/YamRock16in Center.sin
Electro Kit,Tom2 Rim,Elec Toms/SymSD5 Tom 2.sin,
Electro Kit,Tom3 Head,Elec Toms/SymSD5 Tom 3.sin,Toms/YamRock18in Center.sin
Electro Kit,Tom3 Rim,Elec Toms/SymSD5 Tom 3.sin,
Electro Kit,Tom4 Head,Elec Toms/SymSD5 Tom 3.sin,Toms/YamRock18in Center.sin
Electro Kit,Tom4 Rim,Elec Toms/SymSD5 Tom 3.sin,
Electro Kit,HiHat1 Bow,HiHats/BJ Zild14 Bow.sin,
Electro Kit,HiHat1 Edge,HiHats/BJ Zild14 Edge.sin,
Electro Kit,HiHat1 Foot Splash,HiHats/BJ Zild14 Pedal.sin,
Electro Kit,Crash1 Bow,Crashes/BJ Zild17inCustA.sin,
Electro Kit,Crash1 Edge,Crashes/BJ Zild17inCustA.sin,
Electro Kit,Crash2 Bow,Crashes/Zild18inKFast Edge.sin,
Electro Kit,Crash2 Edge,Crashes/Zild18inKFast Edge.sin,
Electro Kit,Crash3 Bow,Chinas&Splashes/ChinaZil18inTrash Bow.sin,
Electro Kit,Crash3 Edge,Chinas&Splashes/ChinaZil18inTrash Edge.sin,
Electro Kit,Ride1 Bell,Rides/Pste24in2002 Bell.sin,
Electro Kit,Ride1 Bow,Rides/Pste24in2002 Bow.sin,
Electro Kit,Ride1 Edge,Rides/Pste24in2002 Edge.sin,
Tonight's Air,Kick1 Head,Kicks/Gated80sKick.sin,
Tonight's Air,Kick2 Head,,
Tonight's Air,Snare1 Head,Snares/Gated80s Center.sin,
Tonight's Air,Snare1 Rim,Snares/Gated80s Rimshot.sin,
Tonight's Air,Tom1 Head,Toms/Gated 1.sin,
Tonight's Air,Tom1 Rim,Elec Perc/78 Conga.sin,
Tonight's Air,Tom2 Head,Toms/Gated 2.sin,
Tonight's Air,Tom2 Rim,Elec Kicks/78 Kick.sin,
Tonight's Air,Tom3 Head,Toms/Gated 3.sin,
Tonight's Air,Tom3 Rim,Toms/Gated 4.sin,
Tonight's Air,Tom4 Head,Toms/Gated 4.sin,
Tonight's Air,Tom4 Rim,Toms/Gated 5.sin,
Tonight's Air,HiHat1 Bow,HiHats/BJ Zild14 Bow.sin,
Tonight's Air,HiHat1 Edge,HiHats/BJ Zild14 Edge.sin,
Tonight's Air,HiHat1 Foot Splash,HiHats/BJ Zild14 Pedal.sin,
Tonight's Air,Crash1 Bow,Crashes/SoniPste18in2002 Bow.sin,
Tonight's Air,Crash1 Edge,Crashes/SoniPste18in2002 Edge.sin,
Tonight's Air,Crash2 Bow,Crashes/SoniPste20in2002 Bow.sin,
Tonight's Air,Crash2 Edge,Crashes/SoniPste20in2002 Edge.sin,
Tonight's Air,Crash3 Bow,Crashes/Zild18inEFX Bow.sin,
Tonight's Air,Crash3 Edge,Crashes/Zild18inEFX Edge.sin,
Tonight's Air,Ride1 Bell,Rides/BJ Z20inCustK Bell.sin,
Tonight's Air,Ride1 Bow,Rides/BJ Z20inCustK Bow.sin,
Tonight's Air,Ride1 Edge,Rides/BJ Z20inCustK Edge.sin,
Da Da Kit,Kick1 Head,Kicks/Gre22x20 Open.sin,
Da Da Kit,Kick2 Head,,
Da Da Kit,Snare1 Head,Snares/80sPop Center.sin,
Da Da Kit,Snare1 Rim,Snares/80sPop XStick.sin,
Da Da Kit,Tom1 Head,Toms/YamOakCust10in Center.sin,
Da Da Kit,Tom1 Rim,Chinas&Splashes/Zil6inSplashA.sin,
Da Da Kit,Tom2 Head,Toms/YamOakCust12in Center.sin,
Da Da Kit,Tom2 Rim,Chinas&Splashes/Zil8inSplashA.sin,
Da Da Kit,Tom3 Head,Toms/YamOakCust14in Center.sin,
Da Da Kit,Tom3 Rim,Chinas&Splashes/Zil10inSplashA.sin,
Da Da Kit,Tom4 Head,Toms/YamOakCust16in Center.sin,
Da Da Kit,Tom4 Rim,Crashes/ZildMultiStacker Bow.sin,
Da Da Kit,HiHat1 Bow,HiHats/Pste14inGiant Bow.sin,
Da Da Kit,HiHat1 Edge,HiHats/Pste14inGiant Edge.sin,
Da Da Kit,HiHat1 Foot Splash,HiHats/Pste14inGiant Pedal.sin,
Da Da Kit,Crash1 Bow,Crashes/Zild18inKFast Edge.sin,
Da Da Kit,Crash1 Edge,Crashes/Zild18inKFast Edge.sin,
Da Da Kit,Crash2 Bow,Crashes/AAXDarkCrash20in Bow.sin,
Da Da Kit,Crash2 Edge,Crashes/AAXDarkCrash20in Bow.sin,
Da Da Kit,Crash3 Bow,Chinas&Splashes/Zil17inChinaK.sin,
Da Da Kit,Crash3 Edge,Chinas&Splashes/Zil17inChinaK.sin,
Da Da Kit,Ride1 Bell,Rides/Zild20inZCustom Bell.sin,
Da Da Kit,Ride1 Bow,Rides/Zild20inZCustom Bow.sin,
Da Da Kit,Ride1 Edge,Rides/Zild20inZCustom Edge.sin,
Latin Percussio,Kick1 Head,Kicks/Rosanna.sin,
Latin Percussio,Kick2 Head,,
Latin Percussio,Snare1 Head,Snares/Lud14inPhonic Center.sin,
Latin Percussio,Snare1 Rim,Snares/Lud14inPhonic Rimshot.sin,
Latin Percussio,Tom1 Head,Perc Latin/CongaSecundo Open.sin,
Latin Percussio,Tom1 Rim,Perc Latin/BongoHigh Closed.sin,
Latin Percussio,Tom2 Head,Perc Latin/CongaSecundo Closed.sin,
Latin Percussio,Tom2 Rim,Perc Latin/BongoHigh Open.sin,
Latin Percussio,Tom3 Head,Perc Latin/CongaTumbadora Open.sin,
Latin Percussio,Tom3 Rim,Perc Latin/BongoLow Closed.sin,
Latin Percussio,Tom4 Head,Perc Latin/CongaTumbadora Bass.sin,
Latin Percussio,Tom4 Rim,Perc Latin/CongaSecundo Bass.sin,
Latin Percussio,HiHat1 Bow,HiHats/Pste14in2002Med Bow.sin,
Latin Percussio,HiHat1 Edge,HiHats/Pste14in2002Med Edge.sin,
Latin Percussio,HiHat1 Foot Splash,HiHats/Pste14in2002Med Pedal.sin,
Latin Percussio,Crash1 Bow,Crashes/BJ Zild14inThin.sin,
Latin Percussio,Crash1 Edge,Crashes/BJ Zild14inThin.sin,
Latin Percussio,Crash2 Bow,Crashes/BJ Zild15inCustA.sin,
Latin Percussio,Crash2 Edge,Crashes/BJ Zild15inCustA.sin,
Latin Percussio,Crash3 Bow,Chinas&Splashes/ChinaSabBlackwell Bow.sin,
Latin Percussio,Crash3 Edge,Chinas&Splashes/ChinaSabBlackwell Edge.sin,
Latin Percussio,Ride1 Bell,Rides/Pste22in2002 Bell.sin,
Latin Percussio,Ride1 Bow,Perc/Cowbell Rock 1.sin,
Latin Percussio,Ride1 Edge,Crashes/17inKDStick.sin,
Latin - Timbale,Kick1 Head,Kicks/Rosanna.sin,
Latin - Timbale,Kick2 Head,,
Latin - Timbale,Snare1 Head,Perc Latin/Tamborim Closed.sin,Perc Latin/Tamborim Rim.sin
Latin - Timbale,Snare1 Rim,Perc Latin/Tamborim Open.sin,Perc Latin/TimbaleHigh Casc.sin
Latin - Timbale,Tom1 Head,Perc Latin/TimbaleHigh Open.sin,
Latin - Timbale,Tom1 Rim,Perc Latin/TimbaleHigh Rim.sin,Perc Latin/TimbaleHigh Casc.sin
Latin - Timbale,Tom2 Head,Perc Latin/TimbaleLow Open.sin,
Latin - Timbale,Tom2 Rim,Perc Latin/TimbaleLow Rim.sin,Perc Latin/TimbaleLow Casc.sin
Latin - Timbale,Tom3 Head,Perc Latin/TimbaleLow Open.sin,
Latin - Timbale,Tom3 Rim,Perc Latin/TimbaleLow Rim.sin,Perc Latin/TimbaleLow Casc.sin
Latin - Timbale,Tom4 Head,Perc Latin/Macana Open.sin,
Latin - Timbale,Tom4 Rim,Perc Latin/Cowbell 1 Center.sin,
Latin - Timbale,HiHat1 Bow,HiHats/Pste14in2002Med Bow.sin,
Latin - Timbale,HiHat1 Edge,HiHats/Pste14in2002Med Edge.sin,
Latin - Timbale,HiHat1 Foot Splash,HiHats/Pste14in2002Med Pedal.sin,
Latin - Timbale,Crash1 Bow,Crashes/BJ Zild14inThin.sin,
Latin - Timbale,Crash1 Edge,Crashes/BJ Zild14inThin.sin,
Latin - Timbale,Crash2 Bow,Crashes/BJ Zild15inCustA.sin,
Latin - Timbale,Crash2 Edge,Crashes/BJ Zild15inCustA.sin,
Latin - Timbale,Crash3 Bow,Chinas&Splashes/ChinaSabBlackwell Bow.sin,
Latin - Timbale,Crash3 Edge,Chinas&Splashes/ChinaSabBlackwell Edge.sin,
Latin - Timbale,Ride1 Bell,Rides/Pste22in2002 Bell.sin,
Latin - Timbale,Ride1 Bow,Perc Latin/Cowbell 3 Center.sin,
Latin - Timbale,Ride1 Edge,Crashes/17inKDStick.sin,
Orchestral 1,Kick1 Head,Perc Orchestral/Bass Orch Drum.sin,
Orchestral 1,Kick2 Head,,
Orchestral 1,Snare1 Head,Perc Orchestral/FieldSnareOn Center.sin,
Orchestral 1,Snare1 Rim,Perc Orchestral/FieldSnareOn Rim.sin,
Orchestral 1,Tom1 Head,Perc Orchestral/Timpani E2.sin,
Orchestral 1,Tom1 Rim,Perc Orchestral/TempleBlock C5.sin,
Orchestral 1,Tom2 Head,Perc Orchestral/Timpani C2.sin,
Orchestral 1,Tom2 Rim,Perc Orchestral/TempleBlock A4.sin,
Orchestral 1,Tom3 Head,Perc Orchestral/Timpani A1.sin,
Orchestral 1,Tom3 Rim,Perc Orchestral/18inACrash Choke.sin,
Orchestral 1,Tom4 Head,Perc Orchestral/Timpani F1.sin,
Orchestral 1,Tom4 Rim,Perc Ethnic/TamTam Hit.sin,
Orchestral 1,HiHat1 Bow,Perc Orchestral/TriangleBright Muted.sin,Perc Orchestral/TriangleBright Open.sin
Orchestral 1,HiHat1 Edge,Perc Orchestral/TriangleBright Muted.sin,Perc Orchestral/TriangleBright Open.sin
Orchestral 1,HiHat1 Foot Splash,Perc Orchestral/TriangleBright Muted.sin,
Orchestral 1,Crash1 Bow,Perc Orchestral/12inCustomCym Edge.sin,
Orchestral 1,Crash1 Edge,Perc Orchestral/12inCustomCym Choke.sin,
Orchestral 1,Crash2 Bow,Perc Orchestral/18inACrash Scrape.sin,
Orchestral 1,Crash2 Edge,Perc Orchestral/18inACrash Edge.sin,
Orchestral 1,Crash3 Bow,Perc Orchestral/20inChina Edge.sin,
Orchestral 1,Crash3 Edge,Perc Orchestral/20inChina Choke.sin,
Orchestral 1,Ride1 Bell,Perc Orchestral/SleighBells.sin,
Orchestral 1,Ride1 Bow,Perc Orchestral/Dark Tambourine.sin,
Orchestral 1,Ride1 Edge,Perc Orchestral/Ratchet.sin,
Melodic Islands,Kick1 Head,Perc Latin/Sencero.sin,Perc Latin/Guiro Short.sin
Melodic Islands,Kick2 Head,,
Melodic Islands,Snare1 Head,Perc/Cowbell Pop 1.sin,Perc/Cowbell Pop 2.sin
Melodic Islands,Snare1 Rim,Perc Latin/Pandiero Slap.sin,Perc Latin/Tamborim Rim.sin
Melodic Islands,Tom1 Head,Perc Ethnic/Ganko4 Low.sin,Perc Ethnic/Ganko2 Low.sin
Melodic Islands,Tom1 Rim,Perc Latin/Cowbell 1 Center.sin,Perc Latin/Cowbell 2 Center.sin
Melodic Islands,Tom2 Head,Perc Ethnic/Ganko2 High.sin,Perc Ethnic/Ganko3 High.sin
Melodic Islands,Tom2 Rim,Perc Latin/Cowbell 3 Center.sin,Perc Latin/Cowbell 3 Edge.sin
Melodic Islands,Tom3 Head,Perc Ethnic/Ganko4 Low.sin,Perc Latin/Sencero.sin
Melodic Islands,Tom3 Rim,Perc Ethnic/Ganko4 Low.sin,Perc Latin/Sencero.sin
Melodic Islands,Tom4 Head,Perc Latin/Sencero.sin,Toms/DWJazz14in Center.sin
Melodic Islands,Tom4 Rim,Perc Latin/Cowbell 2 Center.sin,Perc Latin/Tamborim Rim.sin
Melodic Islands,HiHat1 Bow,Perc Latin/Maracas.sin,Perc Latin/Tamborim Open.sin
Melodic Islands,HiHat1 Edge,Perc Latin/Maracas.sin,Perc Latin/Pandiero Slap.sin
Melodic Islands,HiHat1 Foot Splash,Perc Ethnic/Macana Surdo.sin,Perc Latin/Maracas.sin
Melodic Islands,Crash1 Bow,Perc Latin/Cowbell 2 Center.sin,Perc Ethnic/Toke2 Open.sin
Melodic Islands,Crash1 Edge,Perc/Cowbell Rock 1.sin,Perc/Cowbell Rock 2.sin
Melodic Islands,Crash2 Bow,Perc Ethnic/Ganko3 Low.sin,Perc Latin/Sencero.sin
Melodic Islands,Crash2 Edge,Perc Ethnic/Ganko4 Low.sin,Perc Ethnic/Ganko2 Low.sin
Melodic Islands,Crash3 Bow,Perc Latin/Pandiero Slap.sin,Perc Latin/Tamborim Rim.sin
Melodic Islands,Crash3 Edge,Perc Latin/Repenique Rim.sin,Perc Latin/Tamborim Rim.sin
Melodic Islands,Ride1 Bell,Perc Ethnic/Toke2 Open.sin,Perc Ethnic/Ganko3 High.sin
Melodic Islands,Ride1 Bow,Perc Ethnic/Toke1 Open.sin,Perc Ethnic/Toke2 Open.sin
Melodic Islands,Ride1 Edge,Perc/Cowbell Pop 1.sin,Perc/Cowbell Pop 2.sin
Let It Loose Ki,Kick1 Head,Toms/BJYamBlack15in.sin,Kicks/BrightPop Ambient.sin
Let It Loose Ki,Kick2 Head,,
Let It Loose Ki,Snare1 Head,Snares/Levee Center.sin,Snares/BJ YamMaple Center.sin
Let It Loose Ki,Snare1 Rim,Snares/Levee Rimshot.sin,Snares/Kepl12in Rimshot.sin
Let It Loose Ki,Tom1 Head,Toms/BJYamBlack10in.sin,Toms/Rosanna 1.sin
Let It Loose Ki,Tom1 Rim,Perc/Cowbell Rock 2.sin,
Let It Loose Ki,Tom2 Head,Toms/BJYamBlack12in.sin,Toms/Rosanna 2.sin
Let It Loose Ki,Tom2 Rim,Perc/Tamb Pop 1.sin,Claps/909 Clap.sin
Let It Loose Ki,Tom3 Head,Toms/BJYamBlack13in.sin,Toms/Rosanna 3.sin
Let It Loose Ki,Tom3 Rim,Perc Orchestral/FieldSnareOn Rim.sin,
Let It Loose Ki,Tom4 Head,Toms/BJYamBlack15in.sin,Toms/Rosanna 4.sin
Let It Loose Ki,Tom4 Rim,Toms/BJYamBlack15in.sin,Toms/Rosanna 4.sin
Let It Loose Ki,HiHat1 Bow,HiHats/Pste14inGiant Bow.sin,
Let It Loose Ki,HiHat1 Edge,HiHats/Pste14inGiant Edge.sin,
Let It Loose Ki,HiHat1 Foot Splash,HiHats/Pste14inGiant Pedal.sin,
Let It Loose Ki,Crash1 Bow,Crashes/Zild17inKFastST Edge.sin,Crashes/BJ Zild15inCustA.sin
Let It Loose Ki,Crash1 Edge,Crashes/Zild17inKFastST Edge.sin,Crashes/BJ Zild15inCustA.sin
Let It Loose Ki,Crash2 Bow,,Crashes/18inMedStick.sin
Let It Loose Ki,Crash2 Edge,,Crashes/18inMedStick.sin
Let It Loose Ki,Crash3 Bow,Chinas&Splashes/Sab12inAASplash Stick.sin,Crashes/18inMedStick.sin
Let It Loose Ki,Crash3 Edge,Chinas&Splashes/Sab12inAASplash Stick.sin,Crashes/18inMedStick.sin
Let It Loose Ki,Ride1 Bell,Rides/Pste24in2002 Bell.sin,Claps/Micro Clap.sin
Let It Loose Ki,Ride1 Bow,Rides/Pste24in2002 Bow.sin,
Let It Loose Ki,Ride1 Edge,Rides/Pste24in2002 Edge.sin,
Jungle DnB,Kick1 Head,Kicks/Punchy.sin,
Jungle DnB,Kick2 Head,,
Jungle DnB,Snare1 Head,Snares/Yam14x4 Center.sin,
Jungle DnB,Snare1 Rim,Snares/DCraft14inBrass XStick.sin,
Jungle DnB,Tom1 Head,Toms/NAC10inMaple Center.sin,
Jungle DnB,Tom1 Rim,Snares/DW12in Center.sin,
Jungle DnB,Tom2 Head,Toms/NAC10inMaple Center.sin,
Jungle DnB,Tom2 Rim,Perc/Tamb JT.sin,
Jungle DnB,Tom3 Head,Toms/NAC13inMaple Center.sin,
Jungle DnB,Tom3 Rim,Crashes/ZildSpiralStack Edge.sin,
Jungle DnB,Tom4 Head,Toms/NAC16inMaple Center.sin,
Jungle DnB,Tom4 Rim,Crashes/ZildSpiralStack Edge.sin,
Jungle DnB,HiHat1 Bow,HiHats/Pste14in2002Med Bow.sin,
Jungle DnB,HiHat1 Edge,HiHats/Pste14in2002Med Edge.sin,
Jungle DnB,HiHat1 Foot Splash,HiHats/Pste14in2002Med Pedal.sin,
Jungle DnB,Crash1 Bow,Chinas&Splashes/Zil6inSplashA.sin,
Jungle DnB,Crash1 Edge,Chinas&Splashes/Zil6inSplashA.sin,
Jungle DnB,Crash2 Bow,Crashes/ZildMultiStacker Bow.sin,
Jungle DnB,Crash2 Edge,Crashes/ZildMultiStacker Edge.sin,
Jungle DnB,Crash3 Bow,Chinas&Splashes/ChinaSabBlackwell Edge.sin,
Jungle DnB,Crash3 Edge,Crashes/Zild20inEFX Edge.sin,
Jungle DnB,Ride1 Bell,Rides/BJ Pste22in602 Bell.sin,
Jungle DnB,Ride1 Bow,Rides/BJ Pste22in602 Bow.sin,
Jungle DnB,Ride1 Edge,Rides/BJ Pste22in602 Edge.sin,
Old School DnB,Kick1 Head,Elec Kicks/MPC Kick 015.sin,Elec Kicks/MPC Kick 011.sin
Old School DnB,Kick2 Head,,
Old School DnB,Snare1 Head,Elec Snares/DnB Snare 2.sin,Elec Snares/MPC Snare 34.sin
Old School DnB,Snare1 Rim,Elec Snares/DnB Snare 2.sin,Elec Snares/MPC Snare 69.sin
Old School DnB,Tom1 Head,SFX/DigiPipe.sin,
Old School DnB,Tom1 Rim,SFX/Grainy.sin,
Old School DnB,Tom2 Head,SFX/Electro Cough.sin,
Old School DnB,Tom2 Rim,Perc/Tamb Stick 2.sin,
Old School DnB,Tom3 Head,SFX/Electro Cough.sin,
Old School DnB,Tom3 Rim,Perc Latin/Afoxe Shake.sin,
Old School DnB,Tom4 Head,SFX/Junk Crash 1.sin,
Old School DnB,Tom4 Rim,Elec Snares/MPC Snare 15.sin,
Old School DnB,HiHat1 Bow,HiHats/Pste14in2002Med Bow.sin,
Old School DnB,HiHat1 Edge,HiHats/Pste14in2002Med Edge.sin,
Old School DnB,HiHat1 Foot Splash,HiHats/Pste14in2002Med Pedal.sin,
Old School DnB,Crash1 Bow,Crashes/Pste18in2002 Crash.sin,
Old School DnB,Crash1 Edge,Crashes/Pste18in2002 Crash.sin,Melodic/Long Glassy Chord.sin
Old School DnB,Crash2 Bow,Chinas&Splashes/ChinaSabBlackwell Edge.sin,Melodic/Long Glassy Chord.sin
Old School DnB,Crash2 Edge,Chinas&Splashes/ChinaSabBlackwell Edge.sin,Melodic/Long Glassy Chord.sin
Old School DnB,Crash3 Bow,Elec Cymbals/MPC Crash Short.sin,
Old School DnB,Crash3 Edge,Elec Cymbals/MPC Crash Long.sin,
Old School DnB,Ride1 Bell,Rides/BJ Z20inCustK Bell.sin,
Old School DnB,Ride1 Bow,Rides/BJ Z20inCustK Bow.sin,
Old School DnB,Ride1 Edge,Rides/BJ Z20inCustK Edge.sin,
Dark Red 5,Kick1 Head,Elec Kicks/Dead Rodent.sin,Elec Kicks/HardWelt.sin
Dark Red 5,Kick2 Head,,
Dark Red 5,Snare1 Head,Elec Snares/Ghostly Snare.sin,
Dark Red 5,Snare1 Rim,Claps/Trapper Clapper.sin,Claps/Noise Ya Clap.sin
Dark Red 5,Tom1 Head,Melodic SEQ/Hollow Pluck SEQ 2.sin,
Dark Red 5,Tom1 Rim,Elec Perc/Short Noise ST.sin,
Dark Red 5,Tom2 Head,Melodic SEQ/Hollow Pluck SEQ 1.sin,
Dark Red 5,Tom2 Rim,Elec Perc/MPC Shaker 3.sin,
Dark Red 5,Tom3 Head,Melodic/SawStab Amin.sin,
Dark Red 5,Tom3 Rim,Melodic/SawStab Amin.sin,
Dark Red 5,Tom4 Head,Melodic/SawStab F.sin,
Dark Red 5,Tom4 Rim,Melodic/SawStab F.sin,
Dark Red 5,HiHat1 Bow,Elec HiHats/EDM HH.sin,Elec Perc/MPC Tamb 4.sin
Dark Red 5,HiHat1 Edge,Elec HiHats/EDM HH.sin,
Dark Red 5,HiHat1 Foot Splash,Elec HiHats/EDM HH Pedal.sin,
Dark Red 5,Crash1 Bow,Elec Perc/Noise Pop.sin,
Dark Red 5,Crash1 Edge,SFX/Ow Bass.sin,Elec Perc/Noise Sweep.sin
Dark Red 5,Crash2 Bow,Elec Cymbals/iLectro Crash.sin,Elec Cymbals/909 Crash.sin
Dark Red 5,Crash2 Edge,SFX/Ow Bass.sin,Elec Perc/Noise Sweep.sin
Dark Red 5,Crash3 Bow,SFX/Synth Fall.sin,
Dark Red 5,Crash3 Edge,Crashes/Zild18inEFX Edge.sin,
Dark Red 5,Ride1 Bell,SFX/DubSynth Whoop.sin,SFX/Synth Fall.sin
Dark Red 5,Ride1 Bow,Elec Perc/Dance Shaker.sin,
Dark Red 5,Ride1 Edge,Elec Perc/White Noise.sin,
HipHop Kit,Kick1 Head,Elec Kicks/HipHop Kick.sin,
HipHop Kit,Kick2 Head,,
HipHop Kit,Snare1 Head,Elec Snares/KaPop Snare.sin,
HipHop Kit,Snare1 Rim,Claps/Hip Hop Clap.sin,
HipHop Kit,Tom1 Head,Perc/Metal Perc Hi.sin,
HipHop Kit,Tom1 Rim,Elec Perc/Tambo HipHop.sin,Perc Latin/Guiro Short.sin
HipHop Kit,Tom2 Head,Perc/Triangle 2 Closed.sin,
HipHop Kit,Tom2 Rim,Perc/Triangle 2 Open.sin,
HipHop Kit,Tom3 Head,Perc Latin/CongaSecundo Bass.sin,
HipHop Kit,Tom3 Rim,Perc Latin/CongaSecundo Open.sin,
HipHop Kit,Tom4 Head,Perc Latin/CongaTumbadora Bass.sin,
HipHop Kit,Tom4 Rim,Perc Latin/CongaTumbadora Open.sin,
HipHop Kit,HiHat1 Bow,Elec HiHats/Dirty HipHop HH.sin,
HipHop Kit,HiHat1 Edge,Elec HiHats/Dirty HipHop HH.sin,
HipHop Kit,HiHat1 Foot Splash,Elec HiHats/Dirty HipHop HH Pedal.sin,
HipHop Kit,Crash1 Bow,Crashes/Pste18in2002 Crash.sin,
HipHop Kit,Crash1 Edge,Crashes/Pste18in2002 Crash.sin,
HipHop Kit,Crash2 Bow,Crashes/16inACStick.sin,
HipHop Kit,Crash2 Edge,Crashes/16inACStick.sin,
HipHop Kit,Crash3 Bow,Elec Cymbals/808 Cymbal.sin,
HipHop Kit,Crash3 Edge,Elec Cymbals/808 Cymbal.sin,
HipHop Kit,Ride1 Bell,Elec Perc/MPC Claves.sin,Perc Latin/Finger Snap.sin
HipHop Kit,Ride1 Bow,Elec Perc/HipHop Maracas.sin,
HipHop Kit,Ride1 Edge,Chinas&Splashes/Sab12inAASplash Stick.sin,Perc Latin/Guiro Short.sin
Boomy Metal,Kick1 Head,Kicks/Big Boom.sin,Kicks/Metal 2.sin
Boomy Metal,Kick2 Head,,
Boomy Metal,Snare1 Head,Snares/90sAlt Center.sin,Snares/BJ Trashy Center.sin
Boomy Metal,Snare1 Rim,Snares/90sAlt Rimshot.sin,Snares/BJ Trashy Center.sin
Boomy Metal,Tom1 Head,Toms/Smashed 1.sin,
Boomy Metal,Tom1 Rim,Toms/Smashed 1.sin,
Boomy Metal,Tom2 Head,Toms/Smashed 1.sin,
Boomy Metal,Tom2 Rim,Toms/Smashed 1.sin,
Boomy Metal,Tom3 Head,Toms/Smashed 2.sin,
Boomy Metal,Tom3 Rim,Toms/Smashed 2.sin,
